Unnamed: 0,OOB,UOB,VFC-SMOTE,ROSE,KUE,LB,ARF,ARFR,CALMID,LEPID
36200,0.591371918,0.680978905,0.245373865,0.736121593,0.490747729,0.54867264,0.347011047,0.425,0.421595406,0.821145976
36400,0.460362176,0.639856755,0.329203585,0.683385669,0.464269139,0.4238178,0.328287857,0.268045912,0.189537083,0.821407993
36600,0.595954291,0.662652839,0,0.697910203,0.627766604,0.509681548,0.405221601,0.479464664,0.437619092,0.821629595
36800,0.430553802,0.602014636,0.217682305,0.723951245,0.380131556,0.438938112,0.309536125,0.310376116,0.379102781,0.821740947
37000,0.645830703,0.724490501,0.310376116,0.758205563,0.656625279,0.65483854,0.438938112,0.620752232,0.533210572,0.821848127
37200,0.615334351,0.756383094,0,0.743503331,0.577461287,0.406137357,0.235116397,0.235747583,0.468967024,0.821932303
37400,0.644963938,0.693315401,0.194463944,0.725593479,0.616654813,0.585010122,0.477658764,0.551552832,0.514503235,0.822105918
37600,0.613375503,0.696360562,0,0.765013661,0.543943303,0.581499851,0.357071421,0.504975247,0.458451301,0.822250519
37800,0.494414637,0.599870935,0.190065778,0.594325014,0.534592264,0.498658617,0.329203585,0.4238178,0.265790226,0.822225452
38000,0.511959551,0.569163431,0,0.597765314,0.425,0.425,0.300520382,0.300520382,0.298882657,0.822484367
38200,0.54240189,0.61482725,0.245373865,0.692047631,0.57545272,0.490747729,0.425,0.490747729,0.299665415,0.822772487
38400,0.298882657,0.459408735,0,0.599405276,0.299702638,0.299702638,0,0.211921768,0.210177526,0.822764836
38600,0.525155759,0.749543861,0,0.790506528,0.563826214,0.480832611,0.416413257,0.416413257,0.448490802,0.822930237
38800,0.485041166,0.646601957,0.163582577,0.745283823,0.490747729,0.365781761,0.163582577,0.327165152,0.39837096,0.823176307
39000,0.56968891,0.637631106,0.33339743,0.66679486,0.577461287,0.471495167,0.235747583,0.408326792,0.33339743,0.823329481
39200,0.591050471,0.732969024,0.19979576,0.720373856,0.66264757,0.601040764,0.283333333,0.566666667,0.527147622,0.823547559
39400,0.547050059,0.615028598,0.185485207,0.615184834,0.52463139,0.321269802,0.185485207,0.321269802,0.319469957,0.823817991
39600,0.628770228,0.708543779,0,0.753718401,0.609431116,0.609431116,0.33902718,0.560595092,0.558972526,0.823884569
39800,0.693315401,0.740496639,0,0.729635814,0.703094663,0.551552832,0.551552832,0.515930432,0.551552832,0.824114029
40000,0.528551479,0.639856755,0,0.709182824,0.537587202,0.465564174,0.380131556,0.425,0.501467984,0.824058915
40200,0.574348828,0.608895026,0.219469057,0.65483854,0.537587202,0.537587202,0.310376116,0.438938112,0.537587202,0.824101735
40400,0.627019834,0.681413273,0.2125,0.702864988,0.6375,0.6375,0.562222154,0.601040764,0.419185772,0.824131553
40600,0.481373785,0.715995496,0,0.690260429,0.437750186,0.309536125,0.219469057,0.310376116,0.378071208,0.824299207
40800,0.660414367,0.681395051,0.193923015,0.701149723,0.703094663,0.616654813,0.275776416,0.477658764,0.388927889,0.82426446
41000,0.471015064,0.626792283,0,0.703094663,0.551552832,0.4360408,0.336821432,0.337755751,0.334944974,0.824519264
41200,0.455123272,0.590706914,0,0.57545272,0.520516571,0.459052466,0.245373865,0.425,0.346023816,0.824668654
41400,0.518736468,0.718782335,0.320371144,0.712335726,0.586555725,0.490747729,0.370970413,0.454344111,0.453073216,0.824740983
41600,0.632298617,0.707117062,0.275013548,0.755244819,0.614948987,0.583391833,0.477658764,0.477658764,0.513072069,0.824970085
41800,0.594325014,0.617997999,0,0.654739134,0.501467984,0.4238178,0.329203585,0.464269139,0.327369567,0.825037749
42000,0.64655455,0.752155373,0,0.796251464,0.681869017,0.618465844,0.504975247,0.616773732,0.679993169,0.825189818
42200,0.435600132,0.612637475,0,0.627766604,0.512569286,0.443898023,0.256284643,0.443898023,0.442722132,0.82527277
42400,0.617095572,0.723736175,0.181220609,0.724882435,0.601040764,0.543661827,0.405221601,0.479464664,0.543661827,0.825291635
42600,0.557619985,0.691246585,0.423843535,0.671984003,0.601040764,0.520516571,0.368060797,0.475164445,0.469971236,0.825451602
42800,0.62830931,0.735072239,0.19979576,0.77594029,0.694022094,0.601040764,0.490747729,0.530068129,0.530068129,0.825366837
43000,0.635765303,0.707562987,0.300520382,0.732110001,0.736121593,0.520516571,0.300520382,0.425,0.519100196,0.825699293
43200,0.678636252,0.767604331,0.250651325,0.749826804,0.639038,0.587829464,0.468925691,0.531711756,0.498462386,0.825794891
43400,0.646016907,0.697910203,0.181220609,0.740868396,0.624229863,0.573069883,0.313883302,0.543661827,0.601040764,0.825930006
43600,0.62830931,0.807692526,0.39959152,0.85,0.722361098,0.601040764,0.530068129,0.601040764,0.530068129,0.825651618
43800,0.618329121,0.671330119,0.235747583,0.662951629,0.577461287,0.527147622,0.372749658,0.471495167,0.441043344,0.825520557
44000,0.701149723,0.717440485,0.390006748,0.777855777,0.729635814,0.703094663,0.616654813,0.703094663,0.66988995,0.825581029
44200,0.591267092,0.661056705,0.227172056,0.749382747,0.506604803,0.507972159,0.227172056,0.454344111,0.391352376,0.825442227
44400,0.706699344,0.769837495,0.507972159,0.786947085,0.681516167,0.601040764,0.393473543,0.601040764,0.507972159,0.825394827
44600,0.633131489,0.712193937,0.160634901,0.753444471,0.579177372,0.481904704,0.393473543,0.481904704,0.55645562,0.825268646
44800,0.460909277,0.616995538,0.177237252,0.682547733,0.5286992,0.395193425,0.354474504,0.395193425,0.497036168,0.825425424
45000,0.592818205,0.77983132,0,0.736121593,0.671984003,0.601040764,0.425,0.520516571,0.556077465,0.825325897
45200,0.578713845,0.717345902,0.240416305,0.696911144,0.563826214,0.449777723,0.416413257,0.449777723,0.479456835,0.825432294
45400,0.517252241,0.651746788,0.412433941,0.665029747,0.586555725,0.490747729,0.414757531,0.414757531,0.410097186,0.825547697
45600,0.524147903,0.694788828,0.176233067,0.70694349,0.587829464,0.43414083,0.306983925,0.396314543,0.395193425,0.82555028
45800,0.556077465,0.625256062,0.210760544,0.734118538,0.599405276,0.520516571,0.368060797,0.520516571,0.519100196,0.825436901
46000,0.49647892,0.629087756,0.179172852,0.649719041,0.626000731,0.478115956,0.313883302,0.443898023,0.440141413,0.825432152
46200,0.633857994,0.716415638,0,0.765013661,0.743303437,0.545435606,0.504975247,0.545435606,0.543943303,0.825381482
46400,0.628569683,0.700785438,0.227172056,0.782704751,0.751416353,0.554957755,0.454344111,0.506604803,0.451894799,0.825452551
46600,0.55410418,0.646081095,0,0.686436925,0.639038,0.531711756,0.396314543,0.501302651,0.466268868,0.82527272
46800,0.52566938,0.603471901,0,0.663161073,0.587829464,0.468925691,0.396314543,0.468925691,0.468925691,0.825057966
47000,0.589237973,0.702643817,0.189537083,0.774905012,0.656575713,0.536091824,0.380131556,0.501467984,0.567020723,0.825255161
47200,0.626864996,0.745333632,0.189537083,0.729961472,0.630376872,0.570197334,0.465564174,0.537587202,0.628623385,0.825186234
47400,0.54867264,0.74764941,0,0.736121593,0.601040764,0.520516571,0.387970145,0.490747729,0.425,0.825008688
47600,0.550891955,0.668757468,0,0.745554252,0.613967851,0.43414083,0.354474504,0.43414083,0.467599167,0.824935718
47800,0.509763379,0.620602707,0.160720853,0.674468241,0.566666667,0.490747729,0.400693843,0.490747729,0.399534089,0.824809465
48000,0.665009595,0.695804108,0.233212589,0.777693829,0.623729478,0.575915203,0.527147622,0.577461287,0.468967024,0.824724675
48200,0.574132952,0.651285881,0.161837646,0.705207515,0.623729478,0.527147622,0.372749658,0.471495167,0.441043344,0.824632572
48400,0.530068129,0.623333333,0,0.734073963,0.601040764,0.502866781,0.380131556,0.425,0.534592264,0.824667124
48600,0.510197694,0.736228611,0,0.777855777,0.646753024,0.515930432,0.337755751,0.477658764,0.477658764,0.824685991
48800,0.661784147,0.743580105,0,0.770995695,0.721200434,0.63136415,0.523499498,0.588857689,0.645061279,0.82455265
49000,0.599368881,0.766048664,0,0.758148329,0.630376872,0.502866781,0.268793601,0.4238178,0.329203585,0.82455865
49200,0.660414367,0.67333092,0.194463944,0.727617454,0.675511502,0.585010122,0.477658764,0.551552832,0.581769043,0.82456065
49400,0.608895026,0.661366317,0,0.758205563,0.61907225,0.579089064,0.380131556,0.534673429,0.489419587,0.82456365
49600,0.672327115,0.778748882,0,0.766691185,0.7018644,0.573069883,0.405221601,0.479464664,0.512569286,0.82456765
49800,0.542446895,0.733078694,0,0.741269771,0.412310563,0.412310563,0.412310563,0.412310563,0.412310563,0.82456965
50000,0.752495148,0.778722995,0.291064058,0.760263112,0.688427956,0.658407169,0.570358764,0.636081755,0.50747734,0.82457065
